"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ICOS"	-0.0830195614986724	0.60124412361018	-7.94105616034185	2.06452711056987e-15	8.28846913508197e-14	19.6463551800483
"WDR74"	-0.0500710534348685	0.222067561379192	-7.93415322351174	2.18242671973651e-15	8.74825919263777e-14	19.5916598431025
"CAPZB"	0.0812371742243848	0.786168882643825	7.92888567805468	2.27683205925894e-15	9.1125986816174e-14	19.5499543918161
"PSMB10"	0.0662541405404339	0.434518390195161	7.92373629117149	2.37300343494793e-15	9.48287274042751e-14	19.5092111297029
"NOP16"	-0.0337765483417453	0.100824580304125	-7.90808482055053	2.69054702590345e-15	1.07352826333548e-13	19.3855346122422
"XRCC5"	0.0649795516522625	0.439351612559589	7.90594506872834	2.73709007543548e-15	1.0904213687622e-13	19.3686454177439
"GPR82"	0.0212435341241733	0.0372442533906933	7.90493880868465	2.75925107261187e-15	1.09756405779431e-13	19.3607045188987
"PHF20"	0.0606177900364284	0.348485522846975	7.9039314114112	2.7816140829025e-15	1.10476510321709e-13	19.3527556544671
"SEPT1"	0.0710320657059168	0.532594137269696	7.89738731429516	2.93129319129071e-15	1.16243255223432e-13	19.3011440575363
"BZW1"	-0.073398279234751	0.57869523528583	-7.8890373380175	3.13383828132821e-15	1.2408564248282e-13	19.2353518111
"TMEM14B"	0.0599239459353407	0.368447659276569	7.87649345550447	3.46427642184593e-15	1.36782515955108e-13	19.1366447276785
"RP11-138A9.2"	0.0548515555149897	0.238280957541886	7.87646543746271	3.4650515898402e-15	1.36782515955108e-13	19.1364244305205
"TGIF1"	-0.0670474993987305	0.406795794168075	-7.87113102761296	3.61579203276536e-15	1.4251605831272e-13	19.0944958497649
"NUDT5"	0.0474719437007631	0.21824788780183	7.8672134113395	3.73059085768818e-15	1.46817714558639e-13	19.0637213251782
"TADA3"	0.0468066705005583	0.214252567915048	7.86680918881978	3.74263817875145e-15	1.47068668433211e-13	19.0605468560385
"HNRNPAB"	-0.0528025868521555	0.275899564942817	-7.84864940704887	4.32525162393201e-15	1.69705598890585e-13	18.9181008306142
"CRADD"	-0.0271181729322825	0.0627226122589813	-7.83632401588285	4.77065216077496e-15	1.86898585785043e-13	18.8216068703008
"DAPK2"	0.0256636046386793	0.057676996848549	7.83522743631667	4.81239996405553e-15	1.88249763299819e-13	18.8130292052135
"CRY1"	-0.0389733287745192	0.133665609520583	-7.82961303738899	5.03184531064356e-15	1.96537512246296e-13	18.7691309920921
"EPOR"	-0.0339399815946919	0.0969445771052955	-7.82446895021149	5.24153924865966e-15	2.04420030697727e-13	18.7289376081718
"CISH"	0.0372421065915614	0.111006251813827	7.82240408816255	5.32811035497451e-15	2.07484297381778e-13	18.7128111887583
"PLEKHF1"	0.037048153284215	0.120416830808943	7.82203761797144	5.34362132951418e-15	2.07776340601125e-13	18.7099495269264
"TOMM20"	-0.0741497685806213	0.644213011125263	-7.81160973187272	5.80410209154141e-15	2.25343394826537e-13	18.6285771077268
"XBP1"	-0.0719085812418638	0.520784369944001	-7.80527414564976	6.10272127491173e-15	2.36583073639515e-13	18.5791911528074
"SAMD9L"	0.0527534850103027	0.255549489330631	7.8027753003356	6.22461549945318e-15	2.40948362654206e-13	18.5597236102467
"TBC1D4"	-0.048286063613943	0.198486679062782	-7.77608493818322	7.68575452577843e-15	2.97064148474014e-13	18.3521767787197
"CNIH1"	-0.0613294387449251	0.371761406405859	-7.77206849004494	7.93305759162828e-15	3.06166441426904e-13	18.3210058372859
"MAT2A"	-0.0594218536941944	0.347550845394873	-7.7711850466711	7.98849536841511e-15	3.07847886151331e-13	18.3141517432104
"ERO1B"	-0.0469001358599307	0.203754554975064	-7.7707238706168	8.0175863535704e-15	3.08510537210458e-13	18.3105740701425
"LY9"	0.0399902203825385	0.148081073665551	7.74291928031785	9.97825864107426e-15	3.83386870898164e-13	18.0952648783481
"TEX264"	0.0480242904763309	0.232889569488613	7.74125715699726	1.01093674540177e-14	3.87849770591641e-13	18.0824183294678
"RP11-121P12.1"	-0.0167199395837148	0.0214295816779007	-7.74036112692863	1.01807483867844e-14	3.90011387608941e-13	18.0754940545118
"ST13"	-0.0723017615030976	0.617795134849282	-7.73551201148362	1.05757375328376e-14	4.04545358280445e-13	18.0380352765926
"PIP"	-0.0216875119976768	0.0261198231844384	-7.71847090055557	1.20871971240882e-14	4.61681086028318e-13	17.9065805040014
"RNF187"	0.0425776478299974	0.187306048628985	7.71584006871974	1.23387461237218e-14	4.70596148115774e-13	17.8863120672241
"CADM1"	-0.0143669175573508	0.0184409822441679	-7.71392364433014	1.25252225577346e-14	4.77006823839716e-13	17.8715518985107
"SAMD3"	0.0493219381299334	0.223777685648971	7.71113071861636	1.28019619452312e-14	4.86831206817554e-13	17.8500475199362
"DDX18"	0.0601254334877317	0.363846170629307	7.7052791807121	1.34014195769185e-14	5.08881137228964e-13	17.8050182494634
"C1orf56"	0.0336575679080009	0.0874445225049559	7.69361819845374	1.46795568827769e-14	5.56599865138625e-13	17.7153852192953
"S100A14"	-0.015667394613266	0.0174676465789594	-7.68408754269366	1.58126473063406e-14	5.98687602759043e-13	17.6422275805237
"EEF1D"	-0.0899791652832991	2.16940825098694	-7.65692139097383	1.95360401724587e-14	7.38581926928159e-13	17.4341952172728
"NCOR1"	0.0660722410391846	0.494095625084623	7.64098900345514	2.21079283666929e-14	8.34598431135632e-13	17.3125301375766
"NGRN"	-0.0494899456273193	0.241314398428124	-7.62743697323381	2.45555623324765e-14	9.2565190275113e-13	17.2092410581283
"PIP4K2A"	0.0433148892239589	0.176856328649456	7.6228977179121	2.54335371902858e-14	9.57356730087175e-13	17.1746852158175
"PHF1"	-0.053767525268548	0.295575820889352	-7.62200736961318	2.56093339664434e-14	9.62576922347407e-13	17.1679096952047
"CD177"	-0.0138515558840085	0.0145491757348631	-7.61900222317615	2.62115627596745e-14	9.83787091421359e-13	17.1450464560943
"UQCRH"	0.0792671072948547	0.855210044453332	7.60262451787874	2.97467823871844e-14	1.11485953932316e-12	17.0206023477116
"APOL3"	0.0329027093983463	0.105435364328604	7.59201934354866	3.22819252552536e-14	1.20812659667388e-12	16.9401625233882
"HIVEP1"	-0.0249936386240063	0.0614554850634112	-7.59165307660915	3.23731749625975e-14	1.20979581074202e-12	16.937386402592
"HLA-DMB"	0.0277367314297186	0.0738637202535266	7.59100257028533	3.25358642654483e-14	1.21412610032288e-12	16.9324562180532
"LPIN2"	0.0506229754372564	0.261714521031114	7.58352306358036	3.44652254932134e-14	1.28427532064151e-12	16.875799324586
"SP140"	0.0522741880348511	0.282276567394008	7.57672232194262	3.63169022394212e-14	1.35133265362897e-12	16.824332362426
"OLFM2"	0.0231489774747037	0.0519236991112056	7.57651433624273	3.63750469709086e-14	1.35155708193483e-12	16.8227590840567
"TMEM263"	-0.0355709357974174	0.121595034495444	-7.57003097250501	3.82341721132329e-14	1.41860265201244e-12	16.7737381822504
"PMCH"	-0.0182416110100928	0.0201409056254744	-7.56090564463114	4.10101278552884e-14	1.51942523703843e-12	16.7048121813157
"SREK1IP1"	0.0372425072573725	0.135138624038867	7.55504287075385	4.28971997613554e-14	1.5870740025831e-12	16.6605728298335
"MTHFD2"	-0.0612805705313679	0.397919442409661	-7.55437296798379	4.31181856588503e-14	1.59297741461863e-12	16.6555200512654
"JUN"	-0.117565083328454	1.84630913835389	-7.53259366890362	5.09455499490179e-14	1.87947772109215e-12	16.4914917615145
"SEPT6"	0.0760119492020195	0.700526250580481	7.53146913327454	5.13855948435126e-14	1.89301903731037e-12	16.4830352661048
"SERPINE2"	-0.0252730130714732	0.0558149875273798	-7.53077126327076	5.16605571906864e-14	1.90044900814249e-12	16.4777879242684
"AGTRAP"	0.0441601677234339	0.198303366721792	7.52978143977199	5.20530325314737e-14	1.91217478569939e-12	16.4703461913491
"JMJD6"	-0.0549044470746094	0.308354295030509	-7.51978608146624	5.61842661330625e-14	2.06080765227266e-12	16.395253300192
"CHURC1"	0.0521685036897877	0.279000777688912	7.519614275442	5.6258022664702e-14	2.06080765227266e-12	16.3939634291276
"FSCN1"	-0.0226520282999856	0.0468687786097696	-7.51940670313848	5.63472607004031e-14	2.06116531208033e-12	16.3924050741316
"DEGS2"	-0.00975597095351041	0.00837029543808115	-7.51912213824126	5.64698250740063e-14	2.06273931449909e-12	16.39026876473
"ZG16B"	-0.0156220041522308	0.0226450790717034	-7.51312399141368	5.91151304169752e-14	2.15633039010443e-12	16.3452577263481
"PPP1R15B"	-0.0388174888321358	0.152158675503495	-7.50945751605108	6.07917264928994e-14	2.21437279015919e-12	16.3177615499047
"PTPN13"	-0.0172395287640221	0.0260800732265425	-7.50824826054018	6.13548769458209e-14	2.23175137950893e-12	16.3086958552239
"WAS"	0.0589802176546527	0.391902935548026	7.49514010372668	6.77982697652815e-14	2.46267244588596e-12	16.2105184071397
"SUMO2"	0.0865953521126714	1.46704116777754	7.49491332943374	6.79154012723906e-14	2.46347682797126e-12	16.2088214182153
"STAT3"	-0.0781180582189778	0.77022556710674	-7.4936253943266	6.85844175618614e-14	2.48426937076379e-12	16.1991845610237
"ATF3"	-0.072852922265391	0.4306672072645	-7.47394910397682	7.96482857680569e-14	2.88100180110817e-12	16.0521637708392
"MIR155HG"	-0.049514849731125	0.210488202782783	-7.47272119077365	8.03941207006624e-14	2.90392969411097e-12	16.0430016044626
"ATP5C1"	0.061879461028902	0.453645246370227	7.46840464812197	8.30708831061519e-14	2.99644416322399e-12	16.0108053073793
"N4BP2L2"	0.0794493308355072	0.855845659496409	7.46743681003122	8.36829746839348e-14	3.01402347804569e-12	16.0035889262353
"EMB"	0.0666249276490488	0.518429242059872	7.46726724856007	8.37906661912836e-14	3.01402347804569e-12	16.0023247402806
"LUC7L"	-0.0386617306829527	0.150601134604348	-7.45650073891977	9.09149663397941e-14	3.26576129088997e-12	15.9221123234087
"HNRNPLL"	-0.0561914799360819	0.323099497216538	-7.45602434356155	9.12435927600211e-14	3.27303261166134e-12	15.9185657583335
"NGFRAP1"	-0.0295869106992168	0.0843910031711029	-7.45343451589078	9.30506356560417e-14	3.33324341952962e-12	15.8992895213284
"RPL7L1"	0.0471771560738553	0.237481355463106	7.44891194106715	9.62909674907957e-14	3.44456033361902e-12	15.86564374245
"RGS19"	0.0457699198024954	0.224449522839165	7.44852357274609	9.65743413226817e-14	3.44993876336605e-12	15.8627554182635
"LGALS3"	0.0651712473087565	0.445876518133283	7.43447538603777	1.07394473365238e-13	3.8311907382771e-12	15.758378928855
"PPHLN1"	0.0474366231150611	0.241999963759581	7.4318448361505	1.09549070924426e-13	3.90268565168269e-12	15.7388560645763
"SH3BP1"	0.0490922657438956	0.260846533113796	7.42837009324792	1.12460354283198e-13	4.00090437357302e-12	15.713078502462
"M6PR"	0.0546006048948204	0.339179542209613	7.40939561136952	1.29750852115128e-13	4.6097100679532e-12	15.5725272938763
"CRBN"	0.0427749599253711	0.191605739699417	7.40236070042473	1.36804157712689e-13	4.85364682664649e-12	15.5205080884502
"SMIM22"	-0.0117484203848197	0.0122005549969437	-7.39434219983691	1.45303792576014e-13	5.1481610115559e-12	15.4612758617822
"SON"	0.0755312897334553	0.776712431109674	7.39305680619695	1.46713736398812e-13	5.19102422033179e-12	15.4517866806782
"INPP5D"	0.0415305321965306	0.17676896252391	7.38416335882498	1.56844035378303e-13	5.5353986102449e-12	15.3861774995539
"LINC00519"	-0.00990998292093079	0.00940300017030187	-7.38413820107672	1.56873644824754e-13	5.5353986102449e-12	15.3859920162286
"AP000769.1"	-0.0344313838154522	0.10350302872006	-7.37959372613235	1.62313369953613e-13	5.71956148063446e-12	15.3524967958757
"IL2RA"	-0.0419405728652355	0.146279595805917	-7.36149071735344	1.85883322669867e-13	6.5412265582673e-12	15.2192719424963
"PRDM1"	0.0603950032904777	0.368245225373774	7.35696045434353	1.92289178091239e-13	6.75747944958846e-12	15.185983562548
"NFKBIB"	-0.039299489159179	0.166075662061312	-7.35159615188965	2.00155239245931e-13	7.01984615211533e-12	15.1465930754101
"SBDS"	-0.060820828220067	0.429466723813654	-7.3515018156272	2.00296362157908e-13	7.01984615211533e-12	15.1459006132353
"SNRPB2"	0.0578805139339883	0.387197917311594	7.33553143428755	2.25651729205835e-13	7.88736653838848e-12	15.0287999451598
"MAGEH1"	-0.0371072086288118	0.125092852936073	-7.33552803379147	2.25657450221101e-13	7.88736653838848e-12	15.028775038509
"ITM2C"	0.0545243587590162	0.285454035740882	7.32822233317008	2.38283444021115e-13	8.31747122568992e-12	14.9752916312307
"CTNNAL1"	-0.0266369005032433	0.0732193393796475	-7.3157324903833	2.61495065613688e-13	9.11542275092876e-12	14.8839793283569
"GRPEL1"	-0.0483895863708431	0.254724963830037	-7.3150990446214	2.62729689882381e-13	9.14616712362354e-12	14.8793523913684
"IK"	0.0521971518294161	0.307410764638263	7.31265396176593	2.67549241880565e-13	9.30146057395773e-12	14.8614962909435
"TSC22D4"	0.0536117761234954	0.336292200811562	7.30979279939053	2.73299280825687e-13	9.48864370577536e-12	14.8406091759129
"RP11-18H21.1"	0.0284380388856465	0.0786009320004767	7.30860156305159	2.75728926141062e-13	9.56020013297919e-12	14.8319152911369
"SESN1"	-0.034615996097759	0.11401870275938	-7.30692668202345	2.79180935434795e-13	9.66696603538239e-12	14.8196940584268
"RYBP"	-0.034403034751466	0.125173395744636	-7.27441934848199	3.5524127649535e-13	1.22842433412092e-11	14.5830483665717
"BTF3"	0.0793764383012959	1.97402002677303	7.26843679469748	3.71305777152651e-13	1.28226568980746e-11	14.5396114035845
"IFI44"	0.0444629489673929	0.206581774565618	7.26724446196512	3.74591683748601e-13	1.29189299441755e-11	14.5309586040887
"DNAAF2"	-0.0399825931599871	0.164591269949799	-7.2619877412885	3.89422245373532e-13	1.34125709611721e-11	14.4928272759886
"MARCH3"	-0.0286379551155816	0.0847782688295241	-7.24884318837324	4.29076529870692e-13	1.47525475416079e-11	14.3975993926552
"CYP7B1"	-0.0104490395386557	0.0108812808728257	-7.24872042956537	4.29464946748178e-13	1.47525475416079e-11	14.3967108568869
"CST3"	-0.0356412952196454	0.108230351185978	-7.23857770376248	4.62778769075913e-13	1.58758827724654e-11	14.3233490130717
"NDUFA3"	0.0553498228752554	0.361830903565251	7.23744286046023	4.66660426471672e-13	1.59878971737686e-11	14.3151471169709
"SOCS3"	-0.0615247271311714	0.419223520366899	-7.23560184615514	4.73025599832531e-13	1.61845896195998e-11	14.3018442114142
"PPIG"	0.064578684779868	0.525655044366527	7.23262292424242	4.83506023978839e-13	1.65213817284469e-11	14.2803260955356
"ATP1A1"	-0.0590551674967688	0.403480653484017	-7.23216102585714	4.85151360119831e-13	1.65557901640892e-11	14.2769903832757
"KRT18"	-0.0277097164753411	0.067589580765999	-7.22738767904795	5.02479837433318e-13	1.7124592094393e-11	14.2425309298193
"UBE2S"	-0.0581030940852215	0.327776242830612	-7.22517248877013	5.10726621370014e-13	1.73622961027707e-11	14.2265468695157
"VAMP2"	0.0544920752229538	0.346132370202997	7.22515464255075	5.10793596545752e-13	1.73622961027707e-11	14.2264181170983
"ARHGAP15"	0.0670811784070504	0.574004251756646	7.20346924094636	5.98887006052968e-13	2.03300189816541e-11	14.0702020067011
"SIK2"	-0.0254010521878592	0.0663134228002865	-7.19864145257904	6.20442026545341e-13	2.10342012528803e-11	14.0354875647335
"PPIB"	0.0790819286659355	0.998164593495974	7.19444172456941	6.39811035168329e-13	2.16625315888911e-11	14.0053080932847
"TESC"	0.0303980909672411	0.100933720214867	7.19303007420058	6.4645387085948e-13	2.18589063112655e-11	13.9951678409151
"MPHOSPH8"	0.0613201906841481	0.453183969212354	7.19121198495981	6.55109129093545e-13	2.21227282070847e-11	13.9821109552423
"ANKRD35"	0.0158013933345518	0.0280178820692951	7.19046336770962	6.58705997208216e-13	2.22152666288623e-11	13.9767356025733
"CALM3"	0.0696210656416804	0.626505143880684	7.18043009579099	7.08825129838333e-13	2.38745191459184e-11	13.9047467967623
"PLEKHF2"	-0.0300624761778109	0.0945813500647573	-7.17746465588791	7.24342190268604e-13	2.43655184236268e-11	13.8834889303791
"GHITM"	0.0593372572168298	0.451594850023101	7.16878238707586	7.71715964232737e-13	2.59254579434923e-11	13.8213001049465
"ANAPC16"	0.0734180592525129	0.802797960713121	7.16359811175009	8.01439866245717e-13	2.68891887853592e-11	13.7842022800339
"GBP1"	0.0471687519442559	0.242318211946861	7.1589645426391	8.28955462039458e-13	2.77764339896555e-11	13.7510678646866
"TUBA4A"	-0.0849987543059719	0.898736011437159	-7.15140515968673	8.75848373440659e-13	2.93098420195916e-11	13.69705698835
"SLC25A19"	-0.0236165122040133	0.0615889873876586	-7.14436017991321	9.21888946478469e-13	3.08108116326277e-11	13.6467726794413
"SPNS3"	0.0239838545362919	0.062873691537856	7.14327493431162	9.29189281239146e-13	3.10148314143337e-11	13.6390310133986
"MIR4435-2HG"	0.046660497241937	0.233468587807771	7.14118210481938	9.4342809721692e-13	3.14496242947568e-11	13.6241049969796
"MLPH"	-0.00989576607392547	0.00952011258756502	-7.14071405742126	9.4664169679575e-13	3.15162418567366e-11	13.6207674893605
"TMBIM6"	0.0772223882630033	0.975070091295111	7.1394766900176	9.55189259805107e-13	3.17600428885198e-11	13.611945238757
"IFNGR2"	-0.0167486387564671	0.0303519037091868	-7.13862519086917	9.61115250142442e-13	3.19161639083793e-11	13.605875058456
"SP100"	0.0690133775994008	0.646960599356214	7.13716676577307	9.71349065934612e-13	3.22147545076907e-11	13.5954798921707
"MGST3"	0.0552876696368704	0.373405091622621	7.1326624163352	1.003636154106e-12	3.32430442614802e-11	13.5633877667394
"CD74"	0.110606858644572	2.02668215034814	7.13075103241787	1.01765309890053e-12	3.36643279591647e-11	13.5497758400737
"ATP6V1E1"	0.0382804848338346	0.16533941605072	7.12778605152058	1.03977750151475e-12	3.435239426979e-11	13.5286679169239
"AAK1"	0.0492386882257794	0.287382743017798	7.12735263087701	1.04305094190024e-12	3.44166999722425e-11	13.5255830958712
"TNFSF10"	0.0487561833037796	0.258924157328303	7.12636645978369	1.05053680217594e-12	3.46196594211348e-11	13.5185648346811
"ARL5B"	-0.0368748016837589	0.138004704784501	-7.12394909849367	1.0691103328804e-12	3.51870259939762e-11	13.5013653510005
"HES1"	-0.012256803756906	0.0156216445255894	-7.10967827322716	1.18550882993569e-12	3.89685316912321e-11	13.3999472380345
"SPAG7"	0.0376640702030798	0.166706700349988	7.10234661352024	1.25005608636897e-12	4.10382336708598e-11	13.3479223663499
"CCNL1"	-0.0736793382332425	0.780889174684027	-7.10126016327888	1.25990993018895e-12	4.13094362066378e-11	13.3402175554283
"GTF2B"	-0.0666113508824045	0.559874676194422	-7.09939030260846	1.27704789491762e-12	4.18184812559199e-11	13.3269597619146
"MLF1"	-0.029424442850456	0.084272491040718	-7.09102853968426	1.35652723352113e-12	4.43651119815518e-11	13.2677153033781
"ERICH1"	0.0373335362857375	0.157926686255354	7.06583471710667	1.62649735508647e-12	5.31274671337124e-11	13.0896338322278
"FERMT3"	0.0455000160975527	0.255010253713775	7.06535098780937	1.63216547097025e-12	5.32455490435389e-11	13.0862207960668
"PSMB2"	0.0515484245924646	0.332167658819217	7.0646839636952	1.64001314710657e-12	5.34343479525237e-11	13.081514873599
