"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"JCHAIN"	-1.09808663319166	1.47420776587823	-24.6568551529775	1.61996044564813e-128	1.64759506501507e-126	279.369321522254
"POU2F2"	0.470492805972308	0.517313032110442	24.6358911332247	2.6027314563184e-128	2.63679063748506e-126	278.89586752508
"RGS19"	0.363684306123893	0.268801665432915	24.5575485600662	1.5264584069588e-127	1.54041629511582e-125	277.129538138337
"CYB561A3"	0.337819005947242	0.216384896913484	24.5105284180416	4.40358048905919e-127	4.42662247999032e-125	276.071663192373
"FOXP1"	0.396108870155587	0.286495542478308	24.4636845506325	1.26320357141389e-126	1.26491060326715e-124	275.019435928541
"BLK"	0.334209937393125	0.211437656977176	24.4380351606057	2.24781751434387e-126	2.24219797055801e-124	274.44400002759
"FTH1"	0.643546997322502	2.83655157393672	24.4319811485856	2.57516153429027e-126	2.5588817774643e-124	274.30825371247
"HDLBP"	-0.384404808597966	0.375589909492096	-24.4034524419514	4.88511493344106e-126	4.8357044198013e-124	273.668945770457
"LMAN1"	-0.454478647477349	0.567893718490551	-24.3399543583926	2.02685211912221e-125	1.9987228026401e-123	272.248239906377
"JUNB"	0.804271829748161	1.94603212216404	24.2698531344328	9.71564751186886e-125	9.54451962955753e-123	270.68339100583
"H3F3B"	0.705260405308052	2.25763728659894	24.267705907039	1.01928230324089e-124	9.9755043526613e-123	270.635518700488
"ERLEC1"	-0.444479826619937	0.532780765694776	-24.2395399752947	1.9111347789697e-124	1.86335640949546e-122	270.007889295193
"LCP1"	0.354331494549561	0.251554032591489	24.1987465230075	4.74472267837777e-124	4.60877837691864e-122	269.099959667369
"IGHG3"	-0.932426306314377	0.947881529638934	-24.1867488362885	6.19803818195969e-124	5.9979895615345e-122	268.83317400615
"RALGPS2"	0.441911931568443	0.450961715909165	24.141328354619	1.70267849982036e-123	1.64159728226175e-121	267.824189607769
"EIF3L"	0.470482816897153	0.579810034019115	24.110091844326	3.40845536089226e-123	3.27401073276818e-121	267.131215345506
"RSRP1"	0.531052871533223	0.650043888355011	24.0941048281451	4.86073991651764e-123	4.65178190903634e-121	266.776838572741
"ZNF331"	0.511797787251674	0.446088144907757	23.9810357068636	5.94920802587032e-122	5.67252610849069e-120	264.276123248553
"IFI16"	0.432939095301719	0.402473562382163	23.975210771017	6.76675891076231e-122	6.42842096522419e-120	264.147562630648
"FAM129C"	0.333865512615287	0.196081396086256	23.9729106923976	7.11965879190771e-122	6.73899090394622e-120	264.09680543435
"RASGRP2"	0.310998918298657	0.182954600960334	23.9483707858921	1.22435558501149e-121	1.15467862171902e-119	263.555523679734
"PKIG"	0.342423494296809	0.237450858640994	23.9353579941165	1.6318377984543e-121	1.5333954095258e-119	263.268687019578
"STX7"	0.355531372430245	0.255697409482661	23.8371546381298	1.42049108742956e-120	1.32997965171428e-118	261.108254761834
"CD40"	0.369695534952241	0.294120204335764	23.7806576696868	4.91609342747009e-120	4.58629075688621e-118	259.868735843951
"IGKV3D-11"	-0.716030617273244	0.500981818047164	-23.666900223251	5.94304788673353e-119	5.52447838503348e-117	257.380474252291
"IGKV3-11"	-1.09805520157548	1.29793726472109	-23.5837798925588	3.64862906606184e-118	3.37954267243978e-116	255.56872180597
"STK17B"	0.429298204201071	0.417285134477001	23.5186871490109	1.50552611603272e-117	1.38953095442379e-115	254.153675110877
"PARP15"	0.317291148562414	0.198209773086064	23.5175443809609	1.54341329275723e-117	1.4194476506262e-115	254.128862108983
"HMGB1"	0.582166866066348	1.27973263376631	23.5098360839415	1.82506744859133e-117	1.67254856110304e-115	253.961517974747
"PRR13"	0.440833743684164	0.48880639696958	23.4268392349447	1.10616855844983e-116	1.01015780152804e-114	252.162631465522
"MYL12B"	0.47951911433157	0.582427560073768	23.369532693583	3.82628887726674e-116	3.48192287831273e-114	250.923706880191
"CMTM6"	0.456609980610677	0.458844825526822	23.3661327684294	4.11830346783944e-116	3.73455246288167e-114	250.850283885063
"FCER2"	0.309234211246482	0.172044937971859	23.2962536356535	1.86349457355054e-115	1.68396277926946e-113	249.343218448602
"SP140"	0.356374642903464	0.295964024666465	23.2745813257147	2.97386841739707e-115	2.67803046545809e-113	248.87659565175
"CNPY3"	0.384101653575996	0.34650101918651	23.18222310255	2.17071517126e-114	1.94801031026395e-112	246.892183396877
"TRAF3IP3"	0.339794737208559	0.263955481106089	23.070229780602	2.39615658007668e-113	2.14290761738926e-111	244.494894237525
"EIF4A2"	0.518860727760458	0.744087270272068	22.9677824983327	2.13688351555698e-112	1.90446989608145e-110	242.310605061785
"CHPF"	-0.275069873544915	0.234598353235637	-22.9397671245935	3.88165251589084e-112	3.44762527395989e-110	241.714729644368
"SRSF5"	0.502347688724555	0.715236153093582	22.8875207459155	1.17964709165048e-111	1.04416885057867e-109	240.605128720409
"TMEM2"	0.350606599102945	0.233973622790354	22.878502423129	1.42883832558473e-111	1.26043952292653e-109	240.413817481741
"CALM2"	0.556171111607238	0.867953319143904	22.8757206510434	1.51583074803583e-111	1.33264645594268e-109	240.354819027909
"HCLS1"	0.392016542025498	0.408770691311054	22.8397319382229	3.25448312508261e-111	2.85152094084519e-109	239.592088776519
"ZFP36L2"	0.705986217243046	1.50648035221409	22.8389126297914	3.31154930209255e-111	2.89175189056465e-109	239.574736627078
"GAPT"	0.267426132093846	0.150198647338279	22.7467925063065	2.33005803285341e-110	2.02785419738434e-108	237.627116189837
"BCAS4"	0.306629241842543	0.207654591581563	22.7375166504101	2.83482306540762e-110	2.45890087629922e-108	237.431377401252
"HMGN2"	0.478880919462586	0.651413503544236	22.6797986001685	9.58860409741869e-110	8.28934824221846e-108	236.214948435342
"LY9"	0.412482354904446	0.352431708727857	22.6204424816946	3.34817826741533e-109	2.88488383273809e-107	234.966758096969
"KDELR1"	-0.433030014358176	0.606501622305822	-22.5784675595006	8.09295561855335e-109	6.95002662142984e-107	234.085766216476
"ERP29"	0.47318130883835	0.741989333058023	22.5648246267459	1.07784981401145e-108	9.22575410111778e-107	233.799723214799
"YWHAB"	0.468845090097808	0.650404018692597	22.5643513067272	1.08861604945728e-108	9.28725567193245e-107	233.789802065374
"RPS10"	0.556786017102529	0.66560243383225	22.5639174462192	1.09857899834995e-108	9.34152338432979e-107	233.780708174232
"JAK1"	0.420385076752569	0.475596160875322	22.5411440786701	1.77182237413892e-108	1.50170631612068e-106	233.303579752341
"ARPC1B"	0.388799057598834	0.356461606770159	22.5218412047015	2.65603552530645e-108	2.24378766608544e-106	232.899485836025
"ANKRD44"	0.343667109594512	0.270831927528474	22.4946303788264	4.69738271527222e-108	3.95540976365536e-106	232.330348345391
"TAF1D"	0.429973491311087	0.477159403394684	22.4722471084057	7.50507210029598e-108	6.29916002981153e-106	231.862626025218
"TAGLN2"	0.536224067696922	0.791227080677101	22.4261755347649	1.96640224402973e-107	1.64511749028745e-105	230.901170035903
"SELM"	-0.416869341735905	0.550808442636713	-22.4064046512926	2.97140275079628e-107	2.47792058977175e-105	230.489096324735
"APBB1IP"	0.297199428786099	0.209820458684547	22.3878611229763	4.37519743115426e-107	3.63688286464698e-105	230.102887587605
"IGKV1-12"	-0.599188294854771	0.507999896016995	-22.3607696523592	7.69624274001406e-107	6.37706247483274e-105	229.539143822612
"FNDC3B"	-0.283370971014893	0.229778706918627	-22.3462463779484	1.04151394852518e-106	8.60244084554155e-105	229.23717211254
"CTSS"	0.397754176089662	0.467653530262225	22.3454735690858	1.0584109875154e-106	8.71425046387676e-105	229.221108397508
"ANXA6"	0.357589730091964	0.337779152771589	22.2881716896814	3.48588631423224e-106	2.86096397340548e-104	228.031355143528
"EIF3D"	0.3556735756261	0.349325849526286	22.2392658457863	9.62104732132754e-106	7.87135212235425e-104	227.018008100362
"SNX3"	0.44470969362384	0.590324078309237	22.2196010633107	1.44635708434767e-105	1.17959971643261e-103	226.611087049695
"PAX5"	0.257093913579349	0.144129418219125	22.2038668302135	2.00374755601684e-105	1.6290656070626e-103	226.28572376435
"TUBA1A"	0.427707950941788	0.372189571653695	22.1957629873832	2.3698622849567e-105	1.920699323761e-103	226.118224426431
"TMEM243"	0.417234527799228	0.49935594639077	22.1890668243695	2.72223954293115e-105	2.19941690174204e-103	225.97986036105
"CAPG"	0.348096153719549	0.283079133571509	22.1843562720687	3.00101515265391e-105	2.4171219870832e-103	225.882546901656
"HSP90AB1"	0.647444762427334	1.3671307479954	22.1069550078762	1.48559893383718e-104	1.19284855569867e-102	224.286096258906
"IGKV4-1"	-0.868036328651154	1.04064529765934	-22.0274388835601	7.64438845530213e-104	6.11904983297101e-102	222.651040414086
"WSB1"	0.469133183928195	0.604741755325344	22.0083030332658	1.1329864813414e-103	9.04123212110435e-102	222.258317802012
"TBC1D10C"	0.305572510649405	0.237000567746047	21.9888589577801	1.6893837606094e-103	1.34399287826395e-101	221.859571614976
"INPP5D"	0.288475848107257	0.197449449010221	21.8908946285733	1.25856898978926e-102	9.98195313461295e-101	219.855220193263
"SNRPD2"	0.45892030781034	0.697734787697885	21.888563577532	1.3200454194391e-102	1.04376152296198e-100	219.807621166429
"ARL6IP5"	0.392608911184629	0.422619319580415	21.8854807845096	1.40597364593859e-102	1.1083260336601e-100	219.744678639041
"NCF1"	0.454441367155639	0.630154952392619	21.8575310312372	2.48964912859066e-102	1.95663788333329e-100	219.174368350551
"SASH3"	0.276154540750488	0.196896324204775	21.8473806232849	3.06333297947867e-102	2.40022781941932e-100	218.967407062813
"HINT1"	0.520453888511676	1.18111520456078	21.839535254151	3.59562914675634e-102	2.80881451569655e-100	218.807501293471
"HNRNPA0"	0.431837598201686	0.547821031217721	21.8099551226158	6.57548451180947e-102	5.12117690131467e-100	218.20504090816
"UVRAG"	0.322762230272857	0.249078006061593	21.7626463257127	1.72410384518928e-101	1.33876147380192e-99	217.24297036429
"ARPC2"	0.523262952293404	1.06729352371751	21.7506123476882	2.20255629789689e-101	1.70517306226734e-99	216.998536572627
"DNAJC1"	-0.351298997658542	0.40995607165669	-21.7451131378188	2.46328959576433e-101	1.90135165673059e-99	216.886875812166
"C19orf43"	0.448429577914273	0.687304125243621	21.7202797794943	4.08130827811257e-101	3.14091187515874e-99	216.382942546715
"LSM7"	0.409451616771656	0.479825418644522	21.7022760709549	5.88356833583178e-101	4.51450724230169e-99	216.017912896233
"LRRFIP1"	0.402876763622383	0.442571760307843	21.6902815384575	7.50588490606547e-101	5.74233407194124e-99	215.774866534433
"PCBP2"	0.518754120419549	1.08441363643595	21.6524268038526	1.61753124233668e-100	1.23384331676476e-98	215.008577160066
"IGHD"	0.326927547285837	0.192250755388722	21.6464624979375	1.82534324241059e-100	1.38827791765157e-98	214.887948301673
"DEK"	0.322288358974998	0.242228934441845	21.6296243610045	2.56725836720344e-100	1.94683759512927e-98	214.547550521487
"PRKCB"	0.278399120332157	0.178959344213569	21.6067760039839	4.07668545164895e-100	3.08247338742028e-98	214.086018705834
"CD72"	0.288020328249688	0.176079204539288	21.589055326005	5.83372647754824e-100	4.39818884288412e-98	213.728356642236
"LITAF"	0.401189188968533	0.434335329992991	21.5711538207805	8.3764692905677e-100	6.29691974060502e-98	213.367303776599
"PNISR"	0.469910011650258	0.719710339729718	21.5610467189216	1.02734790705311e-99	7.700655482492e-98	213.163570064921
"KIAA1551"	0.347745219369568	0.302138061877005	21.540392298272	1.55876379186205e-99	1.16502994068998e-97	212.747487078496
"SCIMP"	0.242235626035196	0.133112421383536	21.529436313524	1.94429777494229e-99	1.44900467796346e-97	212.526919657567
"TUBA1B"	0.480597571889855	0.66770567540353	21.5026054064604	3.33920256633075e-99	2.48143892715725e-97	211.987168194164
"CAP1"	0.355888725871058	0.374447815353842	21.4363339461455	1.2667819649304e-98	9.38685436013424e-97	210.65650947955
"BIN1"	0.257502422964363	0.172960328157208	21.4178970599375	1.83451933211346e-98	1.3555059509505e-96	210.286952596988
"MTPN"	0.326021133978585	0.286166585878842	21.3783189746177	4.0583281933335e-98	2.99013470721888e-96	209.494567778354
"RAN"	0.445349577377519	0.658619522038697	21.3479548191769	7.45625343899728e-98	5.47812841190919e-96	208.887518799821
"PPP1R18"	0.274926261556082	0.197448993373775	21.3319714638781	1.02671013946627e-97	7.52195691159822e-96	208.568277041169
"MBNL1"	0.347152180364343	0.326007246617996	21.3109189950731	1.56422055946043e-97	1.14276225942553e-95	208.148106016829
"CAPZB"	0.349916076822465	0.358889976390768	21.2795571375466	2.92684195999654e-97	2.1322372537222e-95	207.522848289484
"SEPT9"	0.33369281268766	0.31151129691042	21.2489082824426	5.39483715996404e-97	3.9191905250327e-95	206.912581752144
"SH3BGRL"	0.395710793554024	0.482219005359495	21.244009186946	5.94838776567208e-97	4.30925800845546e-95	206.815104264888
"NSA2"	0.369544400093317	0.415041224796565	21.2405806718182	6.3691502876619e-97	4.60122319527887e-95	206.746898637973
"SPCS1"	-0.496180719188457	1.05262021413945	-21.1776226070057	2.23048034292887e-96	1.60687521371834e-94	205.496142646496
"RPS17"	0.640969828134865	1.05911796215414	21.1637337562757	2.93960029458945e-96	2.11187073795505e-94	205.22065645431
"PARP14"	0.356453662593289	0.31996814288902	21.1529623854635	3.6410002592758e-96	2.60854535150049e-94	205.007114374354
"IFT57"	0.31789974959615	0.263995261044051	21.1319223263795	5.52878773492108e-96	3.95011322052833e-94	204.590269882916
"ITSN2"	0.345595022664341	0.336032758534972	21.1182346772627	7.2537357006234e-96	5.16828668669417e-94	204.319285582586
"EIF1B"	0.364817916909362	0.3752154576807	21.0882541682183	1.31413334775046e-95	9.33754749970088e-94	203.726276062887
"HNRNPK"	0.4189548590266	0.563813948509852	21.0596550215842	2.31488181393276e-95	1.64034043290563e-93	203.161276290074
"IGLL5"	-0.490024859678588	0.579908132515514	-21.0256810781029	4.53160559933257e-95	3.20237578252562e-93	202.490964740114
"HNRNPC"	0.416321157715735	0.548345601000837	21.0072152192765	6.52590047495377e-95	4.59916382657407e-93	202.127027579286
"IL16"	0.291024452852953	0.242952028519034	20.9383430375544	2.53695430701433e-94	1.78308699058039e-92	200.772119627523
"HM13"	-0.37309655803939	0.508431418119467	-20.9127996032338	4.19355402807954e-94	2.93945469508765e-92	200.270599948804
"RBM3"	0.432959645319542	0.666201705805937	20.8802702205382	7.9471368876876e-94	5.55549852243067e-92	199.632694994991
"RABAC1"	-0.447456770391468	0.78974996363538	-20.8541257309345	1.32761684460518e-93	9.25584485613855e-92	199.12062965606
"CIRBP"	0.488454468094034	1.05791999901514	20.8348582688027	1.93712391925175e-93	1.34689836047705e-91	198.743617768361
"EPC1"	0.387617534020497	0.454122476101342	20.8334342690805	1.99195328947434e-93	1.38131841076249e-91	198.715766094341
"EIF2S3"	0.352361336677681	0.363663621587411	20.8076661763379	3.29992573292399e-93	2.28222863689023e-91	198.212062643047
"ATP5G2"	0.499306666670019	1.16062905478458	20.7568539527548	8.91457812204577e-93	6.14892509561854e-91	197.220410833766
"RHOG"	0.296205522091612	0.250571340268219	20.71868114189	1.87815927134885e-92	1.2920440504624e-90	196.476830581596
"SLC25A6"	0.519310552644715	1.34429554048037	20.6995518603995	2.72719324735968e-92	1.87115758916067e-90	196.104657553119
"CD38"	-0.332225605423433	0.387041946219787	-20.6807403210535	3.93442487794523e-92	2.6923300582984e-90	195.73896104726
"SUMO2"	0.470392067259797	0.934092672070616	20.6748621844448	4.4115429323708e-92	3.01087805134307e-90	195.624749942492
"MSN"	0.288824427884777	0.23393155833955	20.6392778252334	8.81557332467465e-92	6.00083711746554e-90	194.933961899163
"IGKV1-8"	-0.570211384112149	0.451891924300554	-20.6109539867905	1.52841404543841e-91	1.0376811065038e-89	194.384868116259
"GMFG"	0.340651774921294	0.373055955621248	20.5949579030446	2.08490192922715e-91	1.41179977896883e-89	194.075056719738
"BTK"	0.257050144160652	0.19522652574975	20.5269901354147	7.78075226527654e-91	5.25504713541529e-89	192.761021331962
"CTSH"	0.356782454851809	0.389030051592531	20.4942839527166	1.46435961143438e-90	9.86445883702614e-89	192.130068972998
"TRIM38"	0.29428090246064	0.229774014250882	20.4846064643752	1.76536199705843e-90	1.18613117600286e-88	191.943545336523
"HLA-DOA"	0.222680775068776	0.125718313324296	20.4796442223264	1.94289709388806e-90	1.30204227726064e-88	191.847933330194
"ARSA"	-0.245281450742673	0.233743583977841	-20.4670729280364	2.47650874784235e-90	1.65536738080648e-88	191.605802194367
"CYBB"	0.245372460929093	0.161812353130007	20.4175236987965	6.43691579990767e-90	4.29155298896158e-88	190.652728826498
"SPCS2"	-0.453183384484838	0.88414057378902	-20.3992778869274	9.14563670708667e-90	6.08184841021264e-88	190.302286045771
"CALM1"	0.49036227030581	1.04098062798755	20.3819172593003	1.27714082465146e-89	8.47126529087869e-88	189.969101361227
"SYNGR2"	0.469820138040743	0.812056492133598	20.369902381885	1.60895385781262e-89	1.06449536485638e-87	189.738658708621
"P4HB"	-0.399600164681848	0.633197886460726	-20.3353219374186	3.12568101764512e-89	2.06271087004138e-87	189.076082808184
"C6orf48"	0.321878845509095	0.287437276329419	20.3296192980015	3.48709174332909e-89	2.29537371480304e-87	188.966913278401
"WAS"	0.265589719223112	0.213807215136277	20.2965023363626	6.57942104007328e-89	4.31993125757723e-87	188.333466999475
"PRDM1"	-0.306513232857644	0.299605416249313	-20.2447514686477	1.77118074939265e-88	1.15998921049239e-86	187.345426415329
"MANF"	-0.316664138880995	0.375869583806465	-20.229564092736	2.36752355667926e-88	1.54664290787095e-86	187.055888279949
"ARHGAP15"	0.298377399297872	0.268290741873284	20.1978878050197	4.33401366947878e-88	2.82418704818925e-86	186.45261714226
"FAM49B"	0.316407433615634	0.294661171557812	20.1944863283098	4.62452312063476e-88	3.00594002841259e-86	186.387886120141
"TMEM258"	-0.418929791552348	0.747240299695299	-20.1708647231532	7.25479546716557e-88	4.70382801102348e-86	185.938626554265
"CELF2"	0.282836766397772	0.227311579995722	20.16564425089	8.01340664901096e-88	5.18273569681046e-86	185.839401084983
"RP11-693J15.5"	0.238420900260941	0.14471564106246	20.1458680722312	1.16774447697063e-87	7.53369477866501e-86	185.463721510121
"ARID4B"	0.338210792615399	0.353281112286238	20.1303570432414	1.56859502980229e-87	1.00946680143728e-85	185.16929337739
